Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
25-May-2021,1516.00,1516.00,1471.00,1478.80,1484.243557523027071160,313544,13109,465375662.00,87598,27.94,45.00,-37.20
24-May-2021,1508.00,1520.65,1499.00,1509.25,1510.512167333527730097,332653,13597,502476404.00,71898,21.61,21.65,1.25
21-May-2021,1440.10,1501.00,1440.10,1497.00,1479.874073646875630785,832296,36883,1231693272.00,488148,58.65,60.90,56.90
20-May-2021,1458.70,1465.85,1428.65,1432.85,1449.696290923811290839,118574,5099,171896288.00,25773,21.74,37.20,-25.85
19-May-2021,1466.00,1478.00,1453.00,1457.95,1462.860832732438395675,231599,12670,338797106.00,107444,46.39,25.00,-8.05
18-May-2021,1459.45,1482.25,1455.00,1477.00,1471.037214108296075509,251625,9832,370149739.00,89609,35.61,27.25,17.55
17-May-2021,1394.00,1442.00,1381.45,1439.95,1422.767379842365322463,573351,29403,815745100.00,390579,68.12,60.55,45.95
14-May-2021,1398.70,1398.70,1382.80,1387.15,1388.542695626301695923,218465,19767,303347980.00,103340,47.30,15.90,-11.55
12-May-2021,1403.00,1408.90,1389.05,1399.50,1397.978686913381078615,255383,14652,357019991.00,74987,29.36,19.85,-3.50
11-May-2021,1397.90,1424.00,1396.95,1403.70,1408.439507162630281210,132214,5147,186215421.00,33226,25.13,27.05,5.80
10-May-2021,1426.00,1429.15,1413.05,1419.30,1419.424121104871702774,114149,4651,162025844.00,26112,22.88,16.10,-6.70
