"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades"
"LT","EQ","14-May-2020","        862.90","        858.90","        879.60","        841.50","        879.00","        871.65","        857.63","    6778688","          5813637673.35","     212650"
"LT","EQ","15-May-2020","        871.65","        881.95","        885.00","        854.00","        861.25","        864.40","        868.05","    5654025","          4907991509.75","     151401"
"LT","EQ","18-May-2020","        864.40","        869.90","        870.00","        810.00","        816.00","        813.35","        827.92","    6211450","          5142609658.75","     189719"
"LT","EQ","19-May-2020","        813.35","        827.10","        833.80","        791.70","        801.00","        796.35","        814.75","    5533176","          4508139053.30","     188008"
"LT","EQ","20-May-2020","        796.35","        800.00","        841.00","        800.00","        838.35","        835.00","        824.37","    5950015","          4904994064.65","     237183"
"LT","EQ","21-May-2020","        835.00","        835.95","        845.00","        818.10","        821.00","        820.50","        825.44","    4701980","          3881193234.25","     142535"
"LT","EQ","22-May-2020","        820.50","        815.00","        826.50","        810.10","        817.75","        815.70","        817.03","    4609134","          3765814408.75","     131973"
"LT","EQ","26-May-2020","        815.70","        821.90","        842.70","        821.00","        827.65","        825.55","        833.46","    4335430","          3613425513.85","     106351"
"LT","EQ","27-May-2020","        825.55","        831.95","        857.20","        827.00","        851.60","        850.85","        845.67","    5159303","          4363061558.30","     119231"
"LT","EQ","28-May-2020","        850.85","        855.00","        912.00","        855.00","        900.00","        905.50","        892.13","   11481632","         10243089056.80","     271439"
"LT","EQ","29-May-2020","        905.50","        893.20","        937.50","        891.00","        930.00","        932.25","        920.49","   10166680","          9358329902.95","     222010"
"LT","EQ","01-Jun-2020","        932.25","        944.65","        974.15","        924.00","        926.05","        928.15","        952.14","    7617393","          7252827824.30","     211889"
"LT","EQ","02-Jun-2020","        928.15","        935.00","        953.00","        913.05","        944.85","        945.45","        935.26","    7325689","          6851404009.80","     172436"
"LT","EQ","03-Jun-2020","        945.45","        955.95","        972.85","        955.00","        962.00","        961.30","        964.16","    4651583","          4484878363.20","     151556"
"LT","EQ","04-Jun-2020","        961.30","        961.05","        968.00","        928.60","        931.45","        930.70","        941.67","    5355971","          5043544061.20","     160665"
"LT","EQ","05-Jun-2020","        930.70","        940.00","        959.90","        936.60","        957.55","        955.25","        950.73","    6071134","          5771980267.90","     158050"
"LT","EQ","08-Jun-2020","        955.25","        979.50","        995.00","        949.00","        958.10","        961.35","        966.82","    9859059","          9531902563.30","     272871"
"LT","EQ","09-Jun-2020","        961.35","        964.50","        970.25","        949.70","        951.00","        953.30","        961.35","    5118269","          4920429058.65","     139593"
"LT","EQ","10-Jun-2020","        953.30","        957.00","        959.50","        935.70","        946.80","        946.55","        944.05","    5176121","          4886528830.00","     156984"
"LT","EQ","11-Jun-2020","        946.55","        944.00","        952.00","        928.20","        929.55","        930.45","        938.21","    3603243","          3380593489.60","     119621"
"LT","EQ","12-Jun-2020","        930.45","        890.00","        929.90","        890.00","        924.95","        926.40","        906.73","    5411426","          4906712071.10","     155442"
"LT","EQ","15-Jun-2020","        926.40","        921.80","        929.45","        894.10","        903.95","        899.90","        902.43","    4982534","          4496406209.85","     135778"
"LT","EQ","16-Jun-2020","        899.90","        920.00","        924.70","        891.15","        894.95","        895.05","        900.20","    4661880","          4196623201.85","     129600"
"LT","EQ","17-Jun-2020","        895.05","        892.70","        899.75","        881.10","        884.50","        884.80","        888.97","    4681399","          4161634251.30","     111562"
"LT","EQ","18-Jun-2020","        884.80","        876.00","        900.00","        874.00","        897.70","        896.65","        887.70","    5870459","          5211184943.25","     139814"
"LT","EQ","19-Jun-2020","        896.65","        902.00","        915.90","        895.10","        898.00","        898.20","        903.43","    5410276","          4887795280.45","     145857"
"LT","EQ","22-Jun-2020","        898.20","        905.00","        916.00","        896.00","        908.00","        907.45","        907.01","    6841671","          6205443598.50","     184502"
"LT","EQ","23-Jun-2020","        907.45","        910.00","        970.00","        909.00","        968.50","        967.60","        948.42","   14580386","         13828378973.80","     328772"
"LT","EQ","24-Jun-2020","        967.60","        979.00","        989.90","        952.00","        965.00","        955.55","        969.89","   11985144","         11624327185.95","     279915"
"LT","EQ","25-Jun-2020","        955.55","        949.90","        964.80","        936.25","        942.65","        943.10","        948.77","    7508089","          7123436762.85","     191257"
"LT","EQ","26-Jun-2020","        943.10","        955.00","        976.10","        940.50","        959.15","        962.20","        957.91","    6554208","          6278364722.80","     139570"
"LT","EQ","29-Jun-2020","        962.20","        950.00","        956.10","        930.00","        938.20","        936.60","        937.78","    4575981","          4291248362.35","     102948"
"LT","EQ","30-Jun-2020","        936.60","        948.70","        952.15","        931.40","        945.00","        943.65","        942.90","    3656535","          3447729687.40","      79486"
"LT","EQ","01-Jul-2020","        943.65","        941.00","        941.00","        917.00","        924.85","        924.30","        923.98","    6426447","          5937895541.65","     173840"
"LT","EQ","02-Jul-2020","        924.30","        936.00","        950.70","        926.00","        941.25","        941.30","        938.70","    6542838","          6141764411.25","     142142"
"LT","EQ","03-Jul-2020","        941.30","        948.00","        955.40","        941.60","        942.00","        944.25","        948.88","    3928373","          3727550699.60","     134693"
"LT","EQ","06-Jul-2020","        944.25","        953.10","        959.50","        946.65","        951.00","        951.20","        952.88","    3901314","          3717476010.45","      99034"
"LT","EQ","07-Jul-2020","        951.20","        955.00","        961.90","        940.00","        942.90","        943.60","        947.15","    4051823","          3837679696.95","     105096"
"LT","EQ","08-Jul-2020","        943.60","        944.95","        964.40","        938.00","        939.85","        941.25","        949.81","    5227150","          4964805320.20","     155681"
"LT","EQ","09-Jul-2020","        941.25","        945.00","        952.00","        940.00","        945.20","        944.95","        944.99","    3777810","          3570001874.95","      97168"
"LT","EQ","10-Jul-2020","        944.95","        940.00","        952.00","        930.55","        935.00","        932.15","        937.67","    4537693","          4254844836.95","     126721"
"LT","EQ","13-Jul-2020","        932.15","        940.00","        944.80","        925.00","        931.00","        928.15","        934.58","    3821343","          3571351456.50","      96417"
"LT","EQ","14-Jul-2020","        928.15","        928.00","        934.95","        905.85","        912.50","        912.90","        917.71","    3646381","          3346329014.10","     119321"
"LT","EQ","15-Jul-2020","        912.90","        918.05","        925.00","        909.30","        912.95","        912.20","        916.47","    3229981","          2960184150.80","      95965"
"LT","EQ","16-Jul-2020","        912.20","        913.00","        924.00","        898.45","        919.50","        921.15","        912.25","    3134583","          2859513154.55","     118231"
"LT","EQ","17-Jul-2020","        921.15","        922.10","        929.95","        918.00","        926.90","        925.55","        925.47","    2040652","          1888554040.15","      62008"
