Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
12-April-2021,2459.50,2488.15,2437.25,2460.55,2454.140789988267500977,48583,3589,119229522.00,25830,53.17,50.90,1.05
9-April-2021,2416.05,2483.70,2416.05,2475.95,2467.785973589511897401,63081,4459,155670407.00,20415,32.36,67.65,59.90
8-April-2021,2418.00,2438.90,2395.40,2409.65,2404.974441549096959718,400259,1728,962612665.00,387878,96.91,43.50,-8.35
7-April-2021,2410.55,2434.55,2387.65,2404.10,2412.365444524323028995,29211,2141,70467607.00,9518,32.58,46.90,-6.45
6-April-2021,2380.00,2411.00,2380.00,2407.55,2400.341228505953430233,62401,6376,149783693.00,41994,67.30,31.00,27.55
5-April-2021,2386.10,2416.90,2338.00,2373.45,2370.888522379544629427,96405,9449,228565508.00,59657,61.88,78.90,-12.65
1-April-2021,2432.15,2444.20,2392.00,2399.45,2415.098661792949631373,32282,2577,77964215.00,12479,38.66,52.20,-32.70
31-March-2021,2396.40,2437.00,2382.35,2430.80,2414.627331345767177424,72115,4378,174130850.00,35135,48.72,54.65,34.40
30-March-2021,2330.00,2406.00,2323.75,2398.10,2388.336289413057518242,103741,5897,247768395.00,48785,47.03,82.25,68.10
26-March-2021,2262.00,2324.60,2249.15,2315.00,2299.856717053438364913,84546,8117,194443686.00,47774,56.51,75.45,53.00
25-March-2021,2319.00,2322.10,2231.40,2237.70,2254.982363145720894371,83008,3075,187181576.00,62786,75.64,90.70,-81.30
24-March-2021,2337.40,2350.10,2315.50,2318.15,2336.508935134418643883,82987,7444,193899867.00,50461,60.81,34.60,-19.25
23-March-2021,2360.00,2372.35,2332.55,2337.40,2357.297241465653952090,47924,3147,112971113.00,27279,56.92,39.80,-22.60
22-March-2021,2313.35,2355.90,2301.20,2352.25,2332.513524159663865546,182784,16152,426346152.00,127052,69.51,54.70,38.90
19-March-2021,2181.00,2325.00,2181.00,2313.45,2276.317346007969657688,104145,6535,237067070.00,45328,43.52,144.00,132.45
18-March-2021,2232.00,2249.70,2205.00,2215.15,2235.097163956751025929,109413,9155,244548686.00,62899,57.49,44.70,-16.85
17-March-2021,2245.00,2262.40,2218.70,2229.20,2239.342642655673681926,115225,5266,258028256.00,81103,70.39,43.70,-15.80
16-March-2021,2220.00,2246.45,2215.00,2243.80,2231.449962588144598710,132311,8571,295245376.00,86328,65.25,31.45,23.80
15-March-2021,2200.00,2217.25,2183.70,2211.15,2205.182525908248919446,119846,8242,264282305.00,64304,53.66,33.55,11.15
12-March-2021,2230.00,2237.90,2200.05,2205.80,2214.081532741695208749,157078,10184,347783499.00,86100,54.81,37.85,-24.20
10-March-2021,2216.50,2237.10,2193.50,2227.95,2225.421640852629964729,163025,6009,362799363.00,114017,69.94,43.60,11.45
9-March-2021,2180.00,2204.50,2162.45,2198.10,2181.694573316462814564,28452,2156,62073574.00,8000,28.12,42.05,18.10
8-March-2021,2212.00,2215.00,2170.00,2174.45,2193.947058612825809224,83753,8505,183749648.00,36427,43.49,45.00,-37.55
5-March-2021,2189.45,2210.00,2176.25,2201.80,2196.224090597117364447,64108,3685,140795534.00,29881,46.61,33.75,12.35
4-March-2021,2189.00,2203.00,2174.00,2196.70,2183.717663076487022715,395152,8032,862900402.00,320296,81.06,29.00,7.70
3-March-2021,2200.00,2200.00,2173.20,2194.10,2187.488511143902953182,104362,7754,228290676.00,67967,65.13,26.80,-5.90
2-March-2021,2162.00,2182.50,2141.00,2178.00,2163.665184736523319200,82550,7601,178610561.00,38510,46.65,41.50,16.00
1-March-2021,2140.05,2152.00,2128.00,2144.70,2140.336905105278338621,69340,3371,148410961.00,48719,70.26,24.00,4.65
26-February-2021,2151.15,2182.00,2122.00,2132.05,2149.426075192700959572,158925,18425,341597539.00,63841,40.17,60.00,-19.10
25-February-2021,2190.00,2190.00,2160.00,2163.60,2180.196200674578667776,357853,3646,780189751.00,333502,93.20,30.00,-26.40
24-February-2021,2179.00,2183.95,2104.25,2178.00,2159.930128312201047756,329275,18221,711210993.00,225841,68.59,79.70,-1.00
23-February-2021,2173.55,2192.00,2169.40,2177.95,2181.294200413313986721,22743,2091,49609174.00,13673,60.12,22.60,4.40
22-February-2021,2200.00,2201.70,2161.10,2167.25,2177.814925796197687837,98782,9669,215128914.00,41993,42.51,40.60,-32.75
19-February-2021,2150.00,2193.65,2148.00,2181.15,2174.569821407199563823,150398,11882,327050952.00,58347,38.80,45.65,31.15
18-February-2021,2165.00,2168.45,2143.05,2147.75,2156.768073491004062681,110272,16647,237831129.00,69898,63.39,25.40,-17.25
17-February-2021,2191.00,2200.00,2160.30,2164.65,2174.881887887714434240,138504,18378,301229841.00,67616,48.82,39.70,-26.35
16-February-2021,2225.00,2228.40,2190.50,2196.90,2205.460325423995592806,101652,13920,224189453.00,53610,52.74,37.90,-28.10
15-February-2021,2252.00,2261.50,2212.10,2215.85,2234.436639631740464708,91240,10127,203869999.00,37198,40.77,49.40,-36.15
12-February-2021,2270.00,2270.65,2232.20,2241.90,2247.895505209595347710,33016,2461,74216518.00,12304,37.27,38.45,-28.10
11-February-2021,2245.00,2267.50,2235.00,2262.40,2255.065710418592367621,121168,9472,273241802.00,69344,57.23,32.50,17.40
10-February-2021,2216.65,2240.00,2213.45,2235.90,2225.996751203506978995,185915,11659,413846186.00,109801,59.06,26.55,19.25
9-February-2021,2247.00,2254.00,2211.20,2216.65,2236.230913389964094929,171285,14910,383032812.00,108690,63.46,42.80,-30.35
8-February-2021,2275.00,2287.00,2233.00,2237.80,2260.144780460123424680,211465,15393,477941516.00,114025,53.92,54.00,-37.20
5-February-2021,2252.00,2285.00,2241.00,2270.35,2264.340471772500990541,254911,16054,577205294.00,139624,54.77,44.00,18.35
4-February-2021,2234.00,2258.45,2226.95,2247.05,2237.094758521689101945,533609,7524,1193733897.00,446878,83.75,31.50,13.05
3-February-2021,2234.00,2256.70,2218.20,2232.60,2243.564388940213804935,121232,10287,271991798.00,54725,45.14,38.50,-1.40
2-February-2021,2271.00,2275.00,2207.70,2231.85,2231.178249680214187805,327563,26614,730851441.00,189366,57.81,67.30,-39.15
1-February-2021,2265.00,2286.00,2226.55,2249.15,2259.255952244112891484,130497,7305,294826124.00,82723,63.39,59.45,-15.85
29-January-2021,2318.00,2322.00,2254.00,2263.40,2287.850758813250265917,210592,14203,481803067.00,124815,59.27,68.00,-54.60
28-January-2021,2374.00,2410.45,2290.15,2303.60,2358.167537294229228088,544052,17571,1282965765.00,403748,74.21,120.30,-70.40
27-January-2021,2421.00,2421.00,2334.85,2390.75,2363.585490687912773037,137939,6537,326030619.00,47416,34.37,86.15,-30.25
25-January-2021,2430.00,2432.00,2385.45,2398.90,2406.838882364699415321,160088,12133,385306023.00,101017,63.10,46.55,-31.10
22-January-2021,2360.00,2421.65,2358.05,2408.75,2399.565754843163481037,46354,4233,111229471.00,19327,41.69,63.60,48.75
21-January-2021,2362.05,2399.95,2348.40,2367.10,2379.003901494741463609,100218,4792,238419013.00,53924,53.81,51.55,5.05
20-January-2021,2364.10,2374.10,2346.05,2355.40,2360.493530273437500000,98304,5450,232045956.00,44167,44.93,28.05,-8.70
19-January-2021,2340.15,2382.45,2323.40,2364.10,2354.319635998824495090,98681,8157,232326616.00,48865,49.52,59.05,23.95
18-January-2021,2365.05,2370.45,2321.00,2333.55,2347.978952792958949809,73739,7789,173137620.00,31478,42.69,49.45,-31.50
15-January-2021,2398.00,2406.00,2342.25,2351.90,2369.640209937365385091,121179,11494,287150631.00,75605,62.39,63.75,-46.10
14-January-2021,2369.00,2405.00,2351.15,2398.55,2377.616240873036422297,444151,9276,1056020631.00,374116,84.23,53.85,29.55
13-January-2021,2377.00,2397.00,2365.00,2372.85,2383.123544776454325952,222818,11657,531002822.00,142227,63.83,32.00,-4.15
12-January-2021,2440.00,2440.00,2372.00,2376.00,2392.878039449964365069,190824,11724,456618559.00,135699,71.11,68.00,-64.00
11-January-2021,2410.00,2441.90,2404.85,2428.45,2428.561034877072612921,83952,4837,203882556.00,36385,43.34,37.05,18.45
8-January-2021,2379.00,2398.90,2361.00,2390.35,2375.228212494330022285,152117,12402,361312590.00,85828,56.42,37.90,11.35
7-January-2021,2443.80,2443.80,2366.00,2369.50,2382.731923913043478260,184000,11240,438422674.00,139005,75.55,77.80,-74.30
6-January-2021,2454.85,2454.85,2402.15,2417.05,2426.707331424312556388,50986,3465,123728100.00,15392,30.19,52.70,-37.80
5-January-2021,2400.00,2456.00,2400.00,2450.00,2436.641310418904403866,93100,7695,226851306.00,42049,45.17,56.00,50.00
4-January-2021,2398.10,2430.00,2398.10,2426.50,2420.600830414942162793,75384,5705,182474573.00,37628,49.92,31.90,28.40
1-January-2021,2404.00,2404.35,2382.50,2387.40,2388.921354377445029003,29652,2219,70836296.00,9419,31.77,21.85,-16.60
31-December-2020,2403.80,2416.50,2387.70,2393.55,2401.557801214707813525,48736,3207,117042321.00,11770,24.15,28.80,-10.25
30-December-2020,2400.00,2413.70,2377.50,2405.90,2397.584179559166119108,66964,3718,160551827.00,21284,31.78,36.20,5.90
29-December-2020,2391.85,2402.80,2354.45,2383.10,2376.449813559556978694,72141,6158,171439466.00,24531,34.00,48.35,-8.75
28-December-2020,2410.00,2417.40,2376.75,2388.90,2392.367958557175748273,52120,3756,124690218.00,16219,31.12,40.65,-21.10
24-December-2020,2381.25,2409.95,2361.55,2399.95,2388.206225992852132669,149695,12464,357502531.00,68421,45.71,48.40,18.70
23-December-2020,2320.00,2379.10,2304.00,2371.25,2335.460959752995151225,45991,4122,107410185.00,31241,67.93,75.10,51.25
22-December-2020,2300.00,2332.40,2281.80,2309.55,2302.629193584317219870,89780,6124,206730049.00,55521,61.84,50.60,9.55
21-December-2020,2337.00,2350.00,2265.00,2304.95,2318.438070424272323630,64864,5218,150383167.00,27043,41.69,85.00,-32.05
18-December-2020,2321.15,2344.00,2313.00,2331.70,2328.328370415806985259,107598,7976,250523476.00,40686,37.81,31.00,10.55
17-December-2020,2344.00,2344.00,2310.05,2315.45,2319.944761638331150417,78641,6231,182442776.00,31044,39.48,33.95,-28.55
16-December-2020,2322.90,2354.00,2303.10,2344.50,2337.957903926082724308,129442,8029,302629947.00,37291,28.81,50.90,21.60
15-December-2020,2369.90,2369.90,2308.00,2320.30,2330.156610937717432359,50303,3965,117213868.00,23905,47.52,61.90,-49.60
14-December-2020,2384.00,2391.00,2357.25,2370.60,2376.081906595076486678,59226,3938,140725827.00,21955,37.07,33.75,-13.40
11-December-2020,2362.10,2384.40,2332.50,2373.70,2363.775952269461174532,123862,13034,292782017.00,65741,53.08,51.90,11.60
10-December-2020,2290.00,2358.00,2275.00,2351.40,2324.903119073142574420,97016,7435,225552801.00,44016,45.37,83.00,61.40
9-December-2020,2250.00,2294.95,2245.05,2291.60,2275.939612974061027494,196731,12036,447747876.00,74475,37.86,49.90,41.60
8-December-2020,2269.70,2278.30,2240.00,2260.05,2257.938720342683662223,48091,4436,108586531.00,16058,33.39,38.30,-9.65
7-December-2020,2188.15,2259.10,2187.05,2255.75,2232.838116415958142576,229350,29895,512101422.00,136140,59.36,72.05,67.60
4-December-2020,2136.65,2195.00,2134.30,2188.15,2170.321521237175570701,126029,8272,273523451.00,58608,46.50,60.70,51.50
3-December-2020,2145.00,2151.95,2121.00,2127.55,2141.640523645334006111,356730,3012,763987424.00,331901,93.04,30.95,-17.45
2-December-2020,2146.00,2149.75,2122.55,2139.20,2135.077655506126590181,25626,4242,54713500.00,11613,45.32,27.20,-6.80
1-December-2020,2154.00,2154.00,2129.20,2132.25,2140.015508021390374331,24310,2370,52023777.00,8377,34.46,24.80,-21.75
27-November-2020,2165.20,2168.40,2128.00,2137.20,2151.827133775192749898,44358,4713,95450748.00,20918,47.16,40.40,-28.00
26-November-2020,2134.15,2162.10,2123.15,2153.05,2139.581820330038202512,25391,2849,54326122.00,7898,31.11,38.95,18.90
25-November-2020,2165.00,2169.90,2127.75,2134.15,2147.973690896911740928,43293,3572,92992225.00,21524,49.72,42.15,-30.85
24-November-2020,2135.00,2161.00,2122.00,2157.20,2146.148901819939910902,115828,11550,248584135.00,62221,53.72,39.00,22.20
23-November-2020,2146.00,2146.00,2095.00,2129.85,2109.622174527276678982,110424,11932,232952919.00,67203,60.86,51.00,-16.15
20-November-2020,2140.00,2142.25,2101.25,2119.60,2112.529946181848700706,190642,12403,402736934.00,108162,56.74,41.00,-20.40
19-November-2020,2129.50,2147.00,2113.25,2129.80,2124.913687794132372083,59922,7255,127329078.00,36148,60.32,33.75,0.30
18-November-2020,2172.00,2172.00,2126.05,2131.25,2136.911719197419847481,199058,7931,425369373.00,129561,65.09,45.95,-40.75
17-November-2020,2211.00,2215.00,2171.20,2176.35,2186.224608107523470285,69343,6821,151599373.00,34936,50.38,43.80,-34.65
14-November-2020,2187.35,2197.90,2182.90,2188.60,2189.977691711851278079,12910,1939,28272612.00,7247,56.13,15.00,1.25
13-November-2020,2200.05,2215.75,2178.55,2185.15,2191.159450474707106319,496938,14279,1088870395.00,402091,80.91,37.20,-14.90
12-November-2020,2134.90,2203.10,2125.00,2192.60,2166.228079703995383414,117836,11528,255259652.00,40423,34.30,78.10,57.70
11-November-2020,2131.00,2138.00,2105.00,2131.10,2118.780163328765256974,124779,11706,264379270.00,68190,54.65,33.00,0.10
10-November-2020,2142.00,2142.00,2093.45,2138.45,2126.329775265175897679,178655,10004,379879446.00,127182,71.19,48.55,-3.55
9-November-2020,2105.00,2136.95,2105.00,2132.90,2121.862093511392328050,164365,13128,348759863.00,95433,58.06,31.95,27.90
6-November-2020,2103.10,2123.50,2086.45,2094.30,2105.239316934590667609,159809,9648,336436190.00,118867,74.38,37.05,-8.80
5-November-2020,2080.00,2111.85,2060.00,2103.10,2096.876272668596056549,96058,9409,201421741.00,46054,47.94,51.85,23.10
4-November-2020,2058.80,2081.35,2051.00,2063.55,2068.612850471707031176,105786,7416,218830279.00,60281,56.98,30.35,4.75
3-November-2020,2085.50,2090.00,2043.80,2059.15,2058.030032121312360176,114877,11324,236420316.00,83449,72.64,46.20,-26.35
2-November-2020,2073.00,2087.40,2056.05,2073.80,2072.108019910362062911,96834,8607,200650508.00,51955,53.65,31.35,0.80
30-October-2020,2122.70,2122.70,2068.25,2072.30,2087.056176818839626364,45606,4734,95182284.00,16484,36.14,54.45,-50.40
29-October-2020,2132.00,2159.90,2117.00,2121.55,2131.824297520661157024,48400,6154,103180296.00,20582,42.52,42.90,-10.45
28-October-2020,2182.50,2182.50,2144.15,2164.45,2172.396732533381091676,402024,3868,873355624.00,377846,93.99,38.35,-18.05
27-October-2020,2159.00,2189.00,2152.25,2176.10,2177.183801304758127384,73117,7576,159189148.00,44375,60.69,36.75,17.10
26-October-2020,2151.00,2171.40,2143.30,2168.00,2155.599670582747864618,137212,7715,295774142.00,73952,53.90,28.10,17.00
23-October-2020,2180.00,2181.00,2140.00,2144.05,2156.918307402817935655,43578,5040,93994186.00,18537,42.54,41.00,-35.95
22-October-2020,2150.00,2186.35,2150.00,2179.35,2170.429102086478619296,92069,6232,199829237.00,39598,43.01,36.35,29.35
21-October-2020,2180.30,2195.95,2136.00,2163.40,2161.720797632352332464,96636,7113,208900051.00,61121,63.25,59.95,-16.90
20-October-2020,2185.00,2207.00,2133.00,2172.10,2172.918035979364776084,272156,20222,591372681.00,112204,41.23,74.00,-12.90
19-October-2020,2155.00,2184.80,2154.30,2178.80,2170.506610270140748226,95987,10232,208340418.00,49473,51.54,30.50,23.80
16-October-2020,2165.00,2171.50,2143.80,2150.75,2162.696328733922718885,145236,7547,314101364.00,86407,59.49,27.70,-14.25
15-October-2020,2162.00,2179.00,2141.05,2150.15,2156.672901098859192339,524453,9817,1131073573.00,449279,85.67,37.95,-11.85
14-October-2020,2139.00,2163.90,2131.50,2158.20,2149.703409154107113063,125867,4408,270576719.00,91866,72.99,32.40,19.20
13-October-2020,2131.10,2152.00,2127.05,2137.25,2139.068626001596641140,67642,2786,144690880.00,49219,72.76,24.95,6.15
12-October-2020,2147.00,2147.00,2123.20,2138.05,2136.111259202843361259,31512,2140,67313138.00,12254,38.89,23.80,-8.95
9-October-2020,2145.00,2165.55,2120.65,2138.85,2138.040251774044822194,74829,5809,159987414.00,39934,53.37,44.90,-6.15
8-October-2020,2146.00,2164.10,2146.00,2160.95,2157.777825982968735225,179787,8982,387940402.00,113580,63.17,18.10,14.95
7-October-2020,2123.00,2149.80,2114.10,2139.85,2141.178470910969396843,56138,3715,120201477.00,27041,48.17,35.70,16.85
6-October-2020,2118.00,2140.00,2108.50,2114.75,2125.348047334916485402,100222,7680,213006632.00,49369,49.26,31.50,-3.25
5-October-2020,2103.70,2122.65,2082.50,2111.05,2105.759961195460336383,85557,8146,180162505.00,41385,48.37,40.15,7.35
1-October-2020,2086.00,2108.00,2071.00,2095.05,2087.700157053112507138,140080,8695,292445038.00,43475,31.04,37.00,9.05
30-September-2020,2036.00,2096.10,2035.55,2068.35,2040.453950203927380196,471001,9328,961055851.00,402856,85.53,60.55,32.35
29-September-2020,2067.50,2069.70,2025.45,2034.20,2051.098937997813524910,64030,7950,131331865.00,23543,36.77,44.25,-33.30
28-September-2020,2087.00,2092.20,2060.00,2064.10,2074.486944296809367874,58327,4115,120998600.00,37354,64.04,32.20,-22.90
25-September-2020,2087.75,2111.45,2070.15,2077.75,2094.750449115242971346,44532,3099,93283427.00,7933,17.81,41.30,-10.00
24-September-2020,2040.00,2079.55,2034.65,2060.30,2059.672853850045911961,106726,11108,219820645.00,40760,38.19,44.90,20.30
23-September-2020,2032.00,2060.00,2026.70,2052.85,2045.130931040500023795,126074,9659,257837837.00,68125,54.04,33.30,20.85
22-September-2020,2040.00,2054.00,2001.00,2027.05,2014.869623977419509161,250836,19505,505401837.00,163018,64.99,53.00,-12.95
21-September-2020,2099.00,2100.00,2022.95,2038.90,2046.767213032297816423,159051,11075,325540372.00,112313,70.61,77.05,-60.10
18-September-2020,2125.00,2127.45,2090.00,2098.30,2097.381847776685586242,189222,10047,396870788.00,134097,70.87,37.45,-26.70
17-September-2020,2137.00,2143.50,2122.65,2127.80,2129.915785221095930659,27228,2045,57993347.00,12465,45.78,20.85,-9.20
16-September-2020,2128.00,2158.00,2113.10,2142.70,2135.170252559142241194,70043,6721,149553730.00,32891,46.96,44.90,14.70
15-September-2020,2132.00,2137.25,2109.50,2124.75,2122.487779431607940239,71887,3047,152579279.00,52406,72.90,27.75,-7.25
14-September-2020,2155.00,2166.80,2115.00,2122.60,2131.569437849583517765,248510,18409,529716321.00,194142,78.12,51.80,-32.40
11-September-2020,2125.00,2168.00,2125.00,2159.25,2152.872848920009494422,67408,5948,145120853.00,27296,40.49,43.00,34.25
10-September-2020,2139.70,2141.10,2119.00,2134.55,2128.927754902243082150,34729,2385,73935532.00,18747,53.98,22.10,-5.15
9-September-2020,2129.00,2144.10,2111.00,2131.90,2133.720709635562316830,44699,2556,95375182.00,24764,55.40,33.10,2.90
8-September-2020,2159.95,2170.70,2132.25,2139.85,2157.732624139446316097,54616,3344,117846725.00,25699,47.05,38.45,-20.10
7-September-2020,2125.00,2174.20,2103.85,2162.10,2155.767002919728230035,72267,4772,155790814.00,27046,37.43,70.35,37.10
4-September-2020,2140.00,2140.00,2115.00,2124.60,2127.217567161323822797,36591,3021,77837018.00,13482,36.85,25.00,-15.40
3-September-2020,2141.00,2154.30,2128.90,2138.95,2140.265563060920305711,31533,2674,67488994.00,8409,26.67,25.40,-2.05
2-September-2020,2170.00,2185.00,2137.00,2141.60,2162.468858312952024066,419502,6604,907160011.00,374778,89.34,48.00,-28.40
1-September-2020,2145.50,2174.45,2112.40,2163.25,2140.166571572411478435,29795,3266,63766263.00,11072,37.16,62.05,17.75
31-August-2020,2150.00,2166.70,2102.00,2116.55,2140.770653332585278276,142592,17818,305256769.00,53464,37.49,64.70,-33.45
28-August-2020,2175.00,2180.00,2146.00,2152.15,2164.877323916098845380,224836,12868,486742358.00,183769,81.73,34.00,-22.85
27-August-2020,2188.00,2188.00,2165.65,2173.40,2173.042998304391042507,171030,8831,371655544.00,128286,75.01,22.35,-14.60
26-August-2020,2184.00,2186.05,2160.00,2183.00,2173.316110807362857663,65844,7180,143099826.00,29062,44.14,26.05,-1.00
25-August-2020,2197.00,2198.15,2175.90,2180.15,2183.761993930393233034,77435,4405,169099610.00,56682,73.20,22.25,-16.85
24-August-2020,2205.00,2210.00,2190.35,2194.40,2197.000068659312491417,43694,4984,95995721.00,21811,49.92,19.65,-10.60
21-August-2020,2195.20,2209.00,2187.05,2203.15,2200.493625862399927733,88561,5456,194877916.00,42938,48.48,21.95,7.95
20-August-2020,2190.00,2197.00,2176.75,2186.95,2186.973841997283786517,138428,7090,302738415.00,80638,58.25,20.25,-3.05
19-August-2020,2213.80,2221.50,2190.00,2193.85,2209.242117454162166382,153694,6200,339547258.00,118618,77.18,31.50,-19.95
18-August-2020,2199.10,2216.00,2189.55,2213.80,2206.409399028733306353,59304,5788,130848903.00,34006,57.34,26.45,14.70
17-August-2020,2175.00,2203.00,2169.00,2196.70,2189.244249256888841282,112029,6953,245258844.00,61423,54.83,34.00,21.70
14-August-2020,2198.00,2215.80,2165.05,2174.00,2197.620432438178822223,169319,10939,372098894.00,111119,65.63,50.75,-24.00
13-August-2020,2206.90,2216.00,2191.05,2198.70,2198.415805705062080097,187097,7796,411317002.00,137725,73.61,24.95,-8.20
12-August-2020,2206.00,2208.20,2190.00,2195.15,2198.631359154164604781,82853,4305,182163204.00,56250,67.89,18.20,-10.85
11-August-2020,2206.00,2232.90,2206.00,2210.50,2219.550154227150611933,90451,7246,200760531.00,35981,39.78,26.90,4.50
10-August-2020,2211.25,2226.00,2199.30,2207.05,2209.255216761774976577,93928,6518,207510924.00,52096,55.46,26.70,-4.20
7-August-2020,2219.00,2234.80,2205.05,2210.75,2226.833455411096868705,131064,6013,291857700.00,80975,61.78,29.75,-8.25
6-August-2020,2202.00,2228.00,2192.40,2219.25,2216.525279587071402236,40685,3647,90179331.00,17341,42.62,35.60,17.25
5-August-2020,2196.15,2209.15,2182.00,2194.45,2196.291963363545568891,293369,8086,644323977.00,249827,85.16,27.15,-1.70
4-August-2020,2205.00,2217.90,2170.25,2197.85,2192.788414998912334130,147104,8561,322567947.00,83663,56.87,47.65,-7.15
3-August-2020,2201.00,2222.50,2189.10,2204.55,2206.364082108638899564,75461,7125,166494440.00,35677,47.28,33.40,3.55
31-July-2020,2190.00,2221.45,2178.05,2212.90,2210.973988933540167829,163738,7802,362020459.00,107483,65.64,43.40,22.90
30-July-2020,2233.00,2237.40,2190.00,2195.70,2214.965612076095947063,145080,10704,321347211.00,81474,56.16,47.40,-37.30
29-July-2020,2233.00,2263.10,2215.15,2233.15,2247.562914058365119632,219172,8194,492602859.00,164922,75.25,47.95,0.15
28-July-2020,2232.00,2244.75,2212.00,2242.45,2232.432825719120135363,41370,3496,92355746.00,10938,26.44,32.75,10.45
27-July-2020,2214.00,2235.00,2185.40,2221.25,2217.434588653051756287,112083,9840,248536721.00,38522,34.37,49.60,7.25
24-July-2020,2203.00,2219.85,2168.05,2209.75,2192.162213670064305123,162662,14807,356581490.00,38908,23.92,51.80,6.75
23-July-2020,2258.00,2266.45,2206.20,2212.95,2228.451425612479368264,154495,9285,344284603.00,89578,57.98,60.25,-45.05
22-July-2020,2340.00,2340.00,2241.00,2248.20,2267.162885363144007776,345648,27560,783640317.00,143259,41.45,99.00,-91.80
21-July-2020,2350.00,2350.00,2308.65,2319.10,2325.408486977878596646,117262,6661,272682050.00,50984,43.48,41.35,-30.90
20-July-2020,2340.00,2343.60,2300.00,2330.35,2321.284795755230658727,86318,6357,200368661.00,24756,28.68,43.60,-9.65
17-July-2020,2282.00,2338.45,2281.90,2333.35,2323.150503642089573767,166388,14439,386544366.00,63955,38.44,56.55,51.35
16-July-2020,2271.00,2291.20,2237.55,2288.55,2270.913516686059083373,97117,8650,220544308.00,41476,42.71,53.65,17.55
15-July-2020,2239.00,2289.85,2234.60,2275.65,2268.637319884726224783,69400,4895,157443430.00,27219,39.22,55.25,36.65
14-July-2020,2265.00,2269.00,2226.55,2234.40,2246.620766382304401730,121793,7064,273622683.00,64876,53.27,42.45,-30.60
13-July-2020,2241.00,2274.00,2236.75,2264.70,2260.080615822083452395,143483,7025,324283147.00,62497,43.56,37.25,23.70
10-July-2020,2175.00,2232.00,2167.60,2223.75,2205.012275497545979181,92705,7449,204415663.00,32536,35.10,64.40,48.75
9-July-2020,2185.30,2219.50,2171.15,2175.45,2188.134674851859186253,131294,7949,287288954.00,55582,42.33,48.35,-9.85
8-July-2020,2156.70,2194.15,2125.00,2185.30,2167.958775535243236611,179311,5423,388738856.00,22804,12.72,69.15,28.60
7-July-2020,2171.00,2174.05,2151.25,2154.10,2157.150818399044205495,167400,9475,361107047.00,113770,67.96,22.80,-16.90
6-July-2020,2181.85,2181.85,2152.85,2161.95,2161.930436592600301816,96085,5450,207729086.00,53093,55.26,29.00,-19.90
3-July-2020,2161.30,2187.00,2157.80,2172.30,2172.427191390041493775,107968,9399,234552619.00,47072,43.60,29.20,11.00
2-July-2020,2151.00,2177.05,2145.00,2152.20,2156.772144263127817639,125992,9305,271736036.00,70784,56.18,32.05,1.20
1-July-2020,2186.00,2191.00,2160.25,2170.70,2171.885261799682766669,121677,8161,264268483.00,63940,52.55,30.75,-15.30
30-June-2020,2198.80,2199.00,2170.30,2180.75,2180.343117052445430226,133453,5995,290973330.00,90392,67.73,28.70,-18.05
29-June-2020,2146.50,2195.00,2145.35,2182.55,2179.896864486053759050,193493,16229,421794784.00,81614,42.18,49.65,36.05
26-June-2020,2180.00,2181.80,2138.55,2154.45,2154.213372057925909032,149087,10488,321165209.00,44586,29.91,43.25,-25.55
25-June-2020,2111.30,2189.90,2111.30,2174.05,2157.864116430017253870,267766,19682,577802643.00,101231,37.81,78.60,62.75
24-June-2020,2180.00,2180.00,2125.00,2130.60,2145.918245632553966327,170523,9718,365928417.00,92098,54.01,55.00,-49.40
23-June-2020,2110.00,2171.70,2102.75,2155.80,2154.518607101011512539,186058,9383,400865423.00,39323,21.13,68.95,45.80
22-June-2020,2114.50,2118.55,2087.80,2100.65,2101.501951365956169318,46634,3819,98001442.00,13831,29.66,30.75,-13.85
19-June-2020,2080.00,2099.80,2057.25,2092.25,2076.386288882044964582,81175,6129,168550657.00,21159,26.07,42.55,12.25
18-June-2020,2066.50,2084.00,2055.00,2065.25,2067.280221239448979827,86603,8654,179032669.00,38830,44.84,29.00,-1.25
17-June-2020,2075.85,2099.35,2063.25,2078.25,2082.985455051932030721,50258,4307,104686683.00,13989,27.83,36.10,2.40
16-June-2020,2116.60,2119.55,2057.75,2075.85,2087.709900934210154949,70862,6455,147939299.00,22392,31.60,61.80,-40.75
15-June-2020,2110.50,2130.80,2056.95,2082.80,2097.519684097164054086,116998,8947,245405608.00,62799,53.68,73.85,-27.70
12-June-2020,2075.00,2119.00,2068.55,2106.20,2100.652757930837382109,59483,4581,124953128.00,13401,22.53,50.45,31.20
11-June-2020,2120.00,2138.00,2096.00,2108.05,2120.562487714746235798,76311,6803,161822244.00,28217,36.98,42.00,-11.95
10-June-2020,2112.00,2129.90,2096.10,2119.35,2118.249545448331487785,73149,5673,154947836.00,24431,33.40,33.80,7.35
9-June-2020,2120.00,2145.00,2094.45,2106.30,2125.625618985331215547,117733,9185,250256281.00,33820,28.73,50.55,-13.70
8-June-2020,2100.00,2124.00,2078.45,2110.80,2096.397348181629214228,226109,10298,474014308.00,48739,21.56,45.55,10.80
5-June-2020,2121.00,2130.00,2085.00,2087.20,2094.936665342939808248,88135,7142,184637243.00,34908,39.61,45.00,-33.80
